@relation rstparser

@ATTRIBUTE n1 numeric
@ATTRIBUTE n2 numeric
@ATTRIBUTE n3 numeric
@ATTRIBUTE n4 numeric
@ATTRIBUTE n5 numeric
@ATTRIBUTE n6 numeric
@ATTRIBUTE n7 numeric
@ATTRIBUTE n8 numeric
@ATTRIBUTE n9 numeric
@ATTRIBUTE n10 numeric
@ATTRIBUTE n11 numeric
@ATTRIBUTE n12 numeric
@ATTRIBUTE n13 numeric
@ATTRIBUTE n14 numeric
@ATTRIBUTE n15 numeric
@ATTRIBUTE n16 numeric
@ATTRIBUTE n17 numeric
@ATTRIBUTE n18 numeric
@ATTRIBUTE n19 numeric
@ATTRIBUTE n20 numeric
@ATTRIBUTE n21 numeric
@ATTRIBUTE n22 numeric
@ATTRIBUTE n23 numeric
@ATTRIBUTE n24 numeric
@ATTRIBUTE n25 numeric
@ATTRIBUTE n26 numeric
@ATTRIBUTE n27 numeric
@ATTRIBUTE n28 numeric
@ATTRIBUTE n29 numeric
@ATTRIBUTE n30 numeric
@ATTRIBUTE n31 numeric
@ATTRIBUTE n32 numeric
@ATTRIBUTE n33 numeric
@ATTRIBUTE n34 numeric
@ATTRIBUTE n35 numeric
@ATTRIBUTE n36 numeric
@ATTRIBUTE n37 numeric
@ATTRIBUTE n38 numeric
@ATTRIBUTE s1 string
@ATTRIBUTE s2 string
@ATTRIBUTE s3 string
@ATTRIBUTE s4 string
@ATTRIBUTE s5 string
@ATTRIBUTE s6 string
@ATTRIBUTE s7 string
@ATTRIBUTE s8 string
@ATTRIBUTE s9 string
@ATTRIBUTE s10 string
@ATTRIBUTE s11 string
@ATTRIBUTE s12 string
@ATTRIBUTE s13 string
@ATTRIBUTE s14 string
            

@attribute class {antithesis_concession_contrast, background_circumstance, interpretation_evaluation_conclusion, evidence_justify_explanation, enablement_motivation_purpose, condition_otherwise, cause_result, attribution, comparison, elaboration, restatement, same_unit, sequence, list, summary, means, joint, solutionhood}

@data
1,1,1,22,22,1,1,0.23943661971831,0.253521126760563,0.492957746478873,34,51,8,11,18,0,1,0,0,1568,1585,9,9,0,0,0,0.0952380952380952,0.0952380952380952,0.619047619047619,0.285714285714286,0,0,0.19047619047619,0.0476190476190476,0.0476190476190476,0.0952380952380952,0,0,aditiva,noconj,noconj,noconj,nul,nul,np,nul,np,vp,vp,np,nul,nul,elaboration
1,1,1,48,44,7,2,0.507042253521127,0,1,0,0,0,0,35,0,1,0,0,1534,1568,13,13,0,0,0,0.0425531914893617,0.0930232558139535,0.382978723404255,0.255813953488372,0,0,0.0851063829787234,0.0465116279069767,0.0425531914893617,0.0930232558139535,0.0434782608695652,0.0625,noconj,aditiva,noconj,noconj,nul,nul,np,nul,napostrophe,np,np,napostrophe,nul,nul,elaboration
1,1,1,5,8,1,1,0.0930232558139535,0.162790697674419,0.255813953488372,11,15,1,2,27,21,1,0,0,1621,1625,17,17,0,0,0,0.5,0.142857142857143,1,0.285714285714286,0,0,0.25,0,0.25,0.142857142857143,0,0,explicativa,temporal,noconj,noconj,comma,enquanto,conjp,enquanto,pnt,conjp,conjp,pnt,enquanto,comma,background_circumstance
1,1,1,13,11,2,1,0.255813953488372,0.209302325581395,0.465116279069767,11,22,1,3,20,12,1,0,0,1621,1632,21,21,0,0,0,0.25,0,0.5,0.3,0,0,0.0833333333333333,0.1,0.166666666666667,0,0,0,explicativa,noconj,noconj,noconj,comma,através,pp,através,pnt,pp,pp,pnt,através,comma,same_unit
1,1,1,24,16,3,1,0.465116279069767,0.255813953488372,0.720930232558139,11,31,1,6,11,0,1,0,0,1621,1641,5,5,0,0,0,0.0434782608695652,0,0,0.333333333333333,0,0.0666666666666667,0,0.0666666666666667,0,0.0666666666666667,0,0,explicativa,aditiva,noconj,noconj,a_,a_,pp,a_,pp,pp,pp,pp,a_,a_,same_unit
1,1,1,14,40,1,4,0.27906976744186,0,1,0,0,0,0,31,0,1,0,0,1610,1621,13,13,0,0,0,0.0769230769230769,0.0512820512820513,0.153846153846154,0.282051282051282,0,0.0256410256410256,0,0.0512820512820513,0.0769230769230769,0.0512820512820513,0.5,0.0666666666666667,noconj,explicativa,noconj,noconj,sistema,que,napostrophe,sistema,napostrophe,cp,cp,napostrophe,que,sistema,enablement_motivation_purpose
1,1,1,3,5,1,1,0.075,0.125,0.2,25,28,4,5,11,7,1,0,0,1677,1680,11,11,0,0,0,1,0.25,3,0.25,0,0,0.5,0.25,0.5,0.25,0,0,explicativa,temporal,noconj,noconj,servirá,quando,vp,servirá,vp,conjp,conjp,vp,quando,servirá,background_circumstance
1,1,1,8,7,2,1,0.2,0.15,0.35,25,33,4,6,6,0,1,0,0,1677,1685,18,18,0,0,0,0.571428571428571,0,1.42857142857143,0.5,0,0,0.142857142857143,0,0.428571428571429,0,0,0,explicativa,noconj,noconj,noconj,informações,para,napostrophe,informações,napostrophe,pp,pp,napostrophe,para,informações,enablement_motivation_purpose
1,1,1,10,15,1,3,0.2,0,0.55,17,0,3,0,14,0,1,0,0,1669,1677,14,14,0,0,0,0.333333333333333,0.0714285714285714,1,0.357142857142857,0,0,0.111111111111111,0.0714285714285714,0.222222222222222,0.0714285714285714,0,0,explicativa,explicativa,noconj,noconj,comma,que,np,que,pnt,np,np,pnt,que,comma,elaboration
1,1,1,21,25,1,4,0.45,0,1,0,0,0,0,22,0,1,0,0,1652,1669,8,8,0,0,0,0.1,0.0833333333333333,0.3,0.333333333333333,0,0,0.05,0.0416666666666667,0.05,0.0833333333333333,0,0,noconj,explicativa,noconj,noconj,comma,que,cp,comma,pnt,cp,cp,pnt,que,comma,enablement_motivation_purpose
1,1,1,21,13,1,1,0.612903225806452,0.387096774193548,1,0,18,0,4,11,0,1,0,0,1699,1717,12,12,0,0,0,0.05,0.166666666666667,0.4,0.25,0,0.0833333333333333,0.1,0.166666666666667,0.05,0.0833333333333333,0.2,0.285714285714286,noconj,noconj,noconj,noconj,comma,onde,cp,comma,pnt,cp,cp,pnt,onde,comma,elaboration
1,1,1,21,14,2,2,0.375,0.208333333333333,0.583333333333333,0,15,0,2,29,19,1,0,0,0,16,9,9,0,0,0,0,0.0769230769230769,0.35,0.461538461538462,0,0,0,0.0769230769230769,0.05,0.0769230769230769,0,0,noconj,noconj,noconj,noconj,e,desenvolvido,conjp,e,conjp,vp,vp,conjp,desenvolvido,e,same_unit
1,1,1,35,13,4,1,0.583333333333333,0.208333333333333,0.791666666666667,0,25,0,4,19,10,1,0,0,0,26,9,9,0,0,0,0.0588235294117647,0.0833333333333333,0.411764705882353,0.25,0,0.0833333333333333,0.0294117647058824,0.166666666666667,0.0588235294117647,0,0.125,0.333333333333333,noconj,noconj,noconj,noconj,de,dentro,pp,de,pp,s,s,pp,dentro,de,same_unit
1,1,1,48,13,5,1,0.791666666666667,0.208333333333333,1,0,35,0,5,9,0,1,0,0,0,36,5,5,0,0,0,0,0.0833333333333333,0.0638297872340425,0.416666666666667,0,0,0,0.0833333333333333,0.0212765957446809,0,0,0,noconj,noconj,noconj,noconj,comma,possibilitando,conjp,e,s,vp,vp,s,possibilitando,comma,enablement_motivation_purpose
1,1,1,11,26,1,1,0.321428571428571,0.678571428571429,1,0,8,0,1,19,0,1,0,0,45,53,7,7,0,0,0,0.3,0.12,0.3,0.36,0.1,0,0,0.04,0,0.12,0,0,noconj,adversativa,noconj,noconj,comma,mas,conjp,mas,pnt,conjp,conjp,pnt,mas,comma,elaboration
1,1,1,41,13,2,2,0.638297872340426,0.191489361702128,0.829787234042553,0,30,0,2,17,8,1,0,0,84,114,10,10,0,0,0,0.05,0,0.225,0.666666666666667,0,0,0.05,0,0.05,0,0,0,noconj,noconj,noconj,noconj,conforme,modelo,vapostrophe,hiperbase,pp,np,np,pp,modelo,conforme,same_unit
1,1,1,54,11,4,1,0.829787234042553,0.170212765957447,1,0,39,0,4,8,0,1,0,0,84,123,12,12,0,0,0,0.0377358490566038,0,0.471698113207547,0.3,0,0,0.0377358490566038,0.1,0.0377358490566038,0,0,0,noconj,noconj,noconj,noconj,elementos,nul,),elementos,n,n,n,n,nul,elementos,same_unit
1,1,1,24,25,1,1,0.51219512195122,0.48780487804878,1,0,20,0,2,19,0,1,0,0,131,151,3,3,0,0,0,0.0869565217391304,0.0833333333333333,0.391304347826087,0.291666666666667,0,0,0.0869565217391304,0.0416666666666667,0,0,0.0833333333333333,0.111111111111111,noconj,consecutiva,noconj,noconj,comma,de,pp,de,pnt,pp,pp,pnt,de,comma,enablement_motivation_purpose
1,1,1,30,14,1,1,0.666666666666667,0.333333333333333,1,0,21,0,1,12,0,1,0,0,170,191,6,6,0,0,0,0.137931034482759,0.0769230769230769,0.275862068965517,0.230769230769231,0.0689655172413793,0,0,0.0769230769230769,0.0344827586206897,0.0769230769230769,0,0,noconj,aditiva,noconj,noconj,comma,e,conjp,e,pnt,conjp,conjp,pnt,e,comma,cause_result
1,1,1,18,20,1,2,0.333333333333333,0,0.644444444444444,16,0,2,0,12,0,1,0,0,219,233,3,3,0,0,0,0.0588235294117647,0.0526315789473684,0.705882352941177,0.421052631578947,0,0,0.176470588235294,0.0526315789473684,0,0,0,0,noconj,noconj,noconj,noconj,comma,em_,pp,em_,pnt,pp,pp,pnt,em_,comma,elaboration
1,1,1,18,38,1,3,0.355555555555556,0,1,0,0,0,0,26,0,1,0,0,203,219,3,3,0,0,0,0,0.0540540540540541,0,0.378378378378378,0,0,0,0.0540540540540541,0,0,0,0,noconj,noconj,noconj,noconj,além,estende,s,além,pp,s,s,pp,estende,além,elaboration
1,1,1,3,3,1,1,0.15,0.15,0.3,0,3,0,1,17,15,1,0,0,51,54,5,5,0,0,0,0,0.5,0.5,0,0,0,0.5,0.5,0,0,0,0,noconj,explicativa,noconj,noconj,aplicações,que,napostrophe,aplicações,n,cp,cp,n,que,aplicações,elaboration
1,1,1,6,15,2,1,0.3,0.7,1,0,6,0,2,14,0,1,0,0,51,57,2,2,0,0,0,0,0.142857142857143,0,0.357142857142857,0,0,0,0,0,0.0714285714285714,0,0,noconj,noconj,noconj,noconj,aplicações,fazem,s,fazem,np,vp,vp,np,fazem,aplicações,same_unit
1,1,1,4,16,1,1,0.142857142857143,0.535714285714286,0.678571428571429,9,13,1,2,15,0,1,0,0,80,84,14,14,0,0,0,0.666666666666667,0,1,0.4,0,0,1.33333333333333,0.0666666666666667,0,0.133333333333333,0,0,explicativa,aditiva,noconj,noconj,distribuídos,por,ap,por,a,pp,pp,a,por,distribuídos,cause_result
1,1,1,10,20,1,2,0.321428571428571,0,1,0,0,0,0,19,0,1,0,0,71,80,8,8,0,0,0,0.111111111111111,0.0526315789473684,0.222222222222222,0.368421052631579,0,0,0.333333333333333,0.105263157894737,0,0.105263157894737,0,0,noconj,explicativa,noconj,noconj,comma,que,cp,comma,pnt,cp,cp,pnt,que,comma,elaboration
1,1,1,4,9,1,1,0.130434782608696,0.347826086956522,0.478260869565217,0,3,0,1,20,13,1,0,0,99,102,7,7,0,0,0,0,0.125,0.333333333333333,0.25,0,0,0,0.125,0,0,0,0,noconj,explicativa,noconj,noconj,fatores,que,napostrophe,fatores,n,cp,cp,n,que,fatores,elaboration
1,1,1,13,14,2,1,0.478260869565217,0.521739130434783,1,0,11,0,2,12,0,1,0,0,99,110,2,2,0,0,0,0,0.0769230769230769,0,0.384615384615385,0,0,0,0.0769230769230769,0,0.0769230769230769,0,0,noconj,noconj,noconj,noconj,de_,foi,s,foi,np,vp,vp,np,foi,de_,same_unit
1,1,1,14,6,1,1,0.6875,0.3125,1,0,10,0,1,5,0,1,0,0,122,132,13,13,0,0,0,0.0769230769230769,0.2,0.230769230769231,0.6,0.307692307692308,0,0.0769230769230769,0,0,0,0,0,noconj,explicativa,noconj,noconj,hiperdocumentos,que,napostrophe,hiperdocumentos,n,cp,cp,n,que,hiperdocumentos,elaboration
1,1,1,11,11,2,1,0.5,0.5,1,0,9,0,2,9,0,1,0,0,153,162,8,8,0,0,0,0.1,0.1,0.7,0.3,0,0,0,0,0,0,0,0,noconj,noconj,noconj,noconj,language,nul,),hypertext,n,n,n,n,nul,language,enablement_motivation_purpose
1,1,1,15,21,1,1,0.46875,0.53125,1,0,14,0,1,16,0,1,0,0,171,185,14,14,0,0,0,0.142857142857143,0.2,0.214285714285714,0.2,0.0714285714285714,0,0.0714285714285714,0,0,0.1,0,0,noconj,aditiva,noconj,noconj,marcação,que,np,marcação,np,np,np,np,que,marcação,elaboration
1,1,1,14,8,1,1,0.611111111111111,0.388888888888889,1,0,10,0,1,7,0,1,0,0,201,211,8,8,0,0,0,0.153846153846154,0.142857142857143,0.230769230769231,0.285714285714286,0,0.142857142857143,0.0769230769230769,0,0,0,0,0,noconj,noconj,noconj,noconj,comma,tendo,cp,comma,pnt,cp,cp,pnt,tendo,comma,cause_result
1,1,1,28,5,1,1,0.851851851851852,0.148148148148148,1,0,23,0,1,4,0,1,0,0,236,259,7,7,0,0,0,0.148148148148148,0.25,0.222222222222222,0.25,0.111111111111111,0,0.111111111111111,0.25,0.037037037037037,0,0,0,noconj,explicativa,noconj,noconj,multimídia,possuam,vp,multimídia,v,cp,cp,v,possuam,multimídia,elaboration
1,1,1,11,18,2,1,0.289473684210526,0.394736842105263,0.684210526315789,12,23,4,6,14,0,1,0,0,275,286,4,4,0,0,0,0.2,0.0588235294117647,1.7,0.352941176470588,0.1,0,0,0.0588235294117647,0,0,0,0,noconj,explicativa,noconj,noconj,,provê,vp,,v,cp,cp,v,provê,,elaboration
1,1,1,8,29,2,3,0.157894736842105,0,0.842105263157895,6,0,1,0,25,0,1,0,0,269,275,12,12,0,0,0,0,0.107142857142857,1.28571428571429,0.464285714285714,0,0.0357142857142857,0,0.0357142857142857,0,0,0,0,noconj,noconj,noconj,noconj,w3c,nul,),w3c,n,n,n,n,nul,w3c,same_unit
1,1,1,7,37,1,5,0.157894736842105,0,1,0,0,0,0,31,0,1,0,0,263,269,8,8,0,0,0,0,0.0833333333333333,0.5,0.555555555555556,0,0.0277777777777778,0,0.0277777777777778,0,0,0,0,noconj,noconj,noconj,noconj,comma,world,np,world,pnt,np,np,pnt,world,comma,enablement_motivation_purpose
1,1,1,11,9,1,1,0.5625,0.4375,1,0,8,0,1,7,0,1,0,0,300,308,5,5,0,0,0,0.3,0.125,0.2,0.25,0.3,0.125,0,0,0,0,0,0,noconj,explicativa,noconj,noconj,distribuídas,usam,vp,distribuídas,v,cp,cp,v,usam,distribuídas,elaboration
1,1,1,12,16,2,2,0.134328358208955,0.194029850746269,0.328358208955224,0,9,0,2,55,42,1,0,0,334,343,12,12,0,0,0,0,0.0666666666666667,0.636363636363636,0.866666666666667,0,0,0,0,0,0,0.166666666666667,0.0769230769230769,noconj,noconj,noconj,noconj,iso,nul,),iso,n,n,n,n,nul,iso,same_unit
1,1,1,41,8,1,1,0.582089552238806,0.0895522388059701,0.671641791044776,22,59,4,5,5,0,1,0,0,356,393,6,6,0,0,0,0.175,0.142857142857143,0.8,0.285714285714286,0,0,0.05,0,0.05,0.142857142857143,0,0,noconj,causal,noconj,noconj,comma,como,conjp,como,pnt,conjp,conjp,pnt,como,comma,elaboration
1,1,1,28,49,4,2,0.328358208955224,0,1,0,0,0,0,42,0,1,0,0,334,356,5,5,0,0,0,0,0.145833333333333,0.037037037037037,0.270833333333333,0,0,0,0.0416666666666667,0,0.0625,0,0,noconj,noconj,noconj,noconj,para,qual,napostrophe,direcionado,cp,np,np,cp,qual,para,elaboration
1,1,1,9,12,1,1,0.4375,0.5625,1,0,7,0,1,9,0,1,0,0,421,428,3,3,0,0,0,0.125,0.0909090909090909,0.25,0.272727272727273,0,0,0.125,0.0909090909090909,0,0,0,0,noconj,noconj,noconj,noconj,comma,de_,pp,de_,pnt,pp,pp,pnt,de_,comma,elaboration
1,1,1,31,7,2,1,0.590909090909091,0.113636363636364,0.704545454545455,0,26,0,2,17,13,1,0,0,437,463,20,20,0,0,0,0.0333333333333333,0,0.4,0.666666666666667,0,0,0.166666666666667,0,0.0333333333333333,0.166666666666667,0.0588235294117647,0.333333333333333,noconj,noconj,noconj,noconj,comma,nul,np,nul,pnt,napostrophe,napostrophe,pnt,nul,comma,same_unit
1,1,1,5,9,1,1,0.113636363636364,0.181818181818182,0.295454545454545,31,36,3,4,7,0,1,0,0,468,473,11,11,0,0,0,0.5,0,4.5,0.625,0,0,1.25,0,0.5,0,0.0416666666666667,0.25,noconj,noconj,noconj,noconj,serviços,nul,napostrophe,nul,n,pp,pp,n,nul,serviços,enablement_motivation_purpose
1,1,1,38,14,3,2,0.704545454545455,0,1,0,0,0,0,12,0,1,0,0,437,468,4,4,0,0,0,0.027027027027027,0.0769230769230769,0.027027027027027,0.538461538461538,0,0,0.027027027027027,0,0,0,0,0,noconj,noconj,noconj,noconj,nul,nul,np,nul,napostrophe,s,s,napostrophe,nul,nul,elaboration
1,1,1,5,26,1,2,0.0961538461538462,0.403846153846154,0.5,0,4,0,1,44,23,1,0,0,498,502,5,5,0,0,0,0.25,0.04,0.5,0.48,0,0,0,0.08,0,0.08,0,0,noconj,explicativa,noconj,noconj,módulo,que,napostrophe,módulo,n,cp,cp,n,que,módulo,enablement_motivation_purpose
1,1,1,12,5,1,1,0.173076923076923,0.0961538461538462,0.269230769230769,25,32,3,4,16,12,1,0,0,523,530,25,25,0,0,0,0.272727272727273,0.25,1.63636363636364,0.25,0,0,0.181818181818182,0.25,0.272727272727273,0,0,0,noconj,explicativa,noconj,noconj,mídias,que,napostrophe,mídias,n,cp,cp,n,que,mídias,elaboration
1,1,1,17,16,2,1,0.269230769230769,0.230769230769231,0.5,25,37,3,5,11,0,1,0,0,523,535,18,18,0,0,0,0.1875,0,1,0.266666666666667,0,0.0666666666666667,0.125,0.0666666666666667,0.125,0.0666666666666667,0.1,0.4,noconj,aditiva,noconj,noconj,por_,também,pp,por_,pp,advp,advp,pp,também,por_,same_unit
1,1,1,31,33,3,3,0.5,0,1,0,0,0,0,23,0,1,0,0,498,546,11,11,0,0,0,0.0666666666666667,0.0625,0.233333333333333,0.28125,0,0.03125,0.0666666666666667,0.0625,0.0666666666666667,0.0625,0.2,0.153846153846154,noconj,noconj,noconj,noconj,chamada,sendo,np,aplicações,np,vp,vp,np,sendo,chamada,elaboration
1,1,1,10,5,1,1,0.115942028985507,0.0579710144927536,0.173913043478261,56,62,3,4,4,0,1,0,0,57,63,13,13,0,0,0,0.777777777777778,0.25,2.77777777777778,0,0.222222222222222,0,0.444444444444444,0.25,0.444444444444444,0,0,0,noconj,explicativa,noconj,noconj,ensino,que,napostrophe,ensino,n,cp,cp,n,que,ensino,elaboration
1,1,1,23,15,1,2,0.27536231884058,0,0.449275362318841,37,0,2,0,10,0,1,0,0,38,57,20,20,0,0,0,0.272727272727273,0.142857142857143,0.909090909090909,0.214285714285714,0.0909090909090909,0,0.136363636363636,0.0714285714285714,0.0909090909090909,0.0714285714285714,0,0,explicativa,noconj,noconj,noconj,em_,é,s,em_,pp,s,s,pp,é,em_,restatement
1,1,1,23,38,1,3,0.304347826086957,0,0.753623188405797,16,0,1,0,29,0,1,0,0,17,38,27,27,0,0,0,0.227272727272727,0.0810810810810811,0.681818181818182,0.27027027027027,0.0909090909090909,0,0.0909090909090909,0.0810810810810811,0.0454545454545455,0.0810810810810811,0.0434782608695652,0.0666666666666667,explicativa,explicativa,noconj,noconj,independentes,que,napostrophe,independentes,n,cp,cp,n,que,independentes,elaboration
1,1,1,18,61,1,4,0.246376811594203,0,1,0,0,0,0,50,0,1,0,0,0,17,16,16,0,0,0,0.0588235294117647,0.116666666666667,0.529411764705882,0.266666666666667,0,0.0333333333333333,0,0.0833333333333333,0,0.0666666666666667,0,0,noconj,explicativa,noconj,noconj,comma,pois,cp,comma,pnt,cp,cp,pnt,pois,comma,evidence_justify_explanation
1,1,1,15,15,1,1,0.388888888888889,0.333333333333333,0.722222222222222,10,24,1,2,12,0,1,0,0,77,91,9,9,0,0,0,0.0714285714285714,0.142857142857143,0.214285714285714,0.214285714285714,0.0714285714285714,0,0.142857142857143,0.0714285714285714,0,0.142857142857143,0,0,explicativa,aditiva,noconj,noconj,que,e,cp,que,cp,cp,cp,cp,e,que,list
1,1,1,10,30,1,2,0.277777777777778,0,1,0,0,0,0,26,0,1,0,0,67,77,8,8,0,0,0,0.111111111111111,0.103448275862069,0.222222222222222,0.206896551724138,0.111111111111111,0,0.111111111111111,0.0689655172413793,0,0.0689655172413793,0,0,noconj,explicativa,noconj,noconj,agentes,que,napostrophe,agentes,napostrophe,cp,cp,napostrophe,que,agentes,enablement_motivation_purpose
1,1,1,13,13,1,1,0.352941176470588,0.323529411764706,0.676470588235294,9,21,1,2,11,0,1,0,0,128,140,24,24,0,0,0,0.25,0.0833333333333333,0.5,0.25,0,0,0.166666666666667,0.166666666666667,0,0,0,0,explicativa,explicativa,noconj,noconj,agente,que,napostrophe,agente,napostrophe,cp,cp,napostrophe,que,agente,elaboration
1,1,1,11,26,1,2,0.323529411764706,0,1,0,0,0,0,23,0,1,0,0,119,128,9,9,0,0,0,0.2,0.08,0.4,0.24,0,0,0.2,0.12,0,0,0,0,noconj,explicativa,noconj,noconj,agentes,que,napostrophe,agentes,n,cp,cp,n,que,agentes,elaboration
1,1,1,24,3,2,1,0.909090909090909,0.0909090909090909,1,0,20,0,2,2,0,1,0,0,151,171,4,4,0,0,0,0.0434782608695652,0,0.0869565217391304,0.5,0,0,0,0,0,0,0,0,noconj,noconj,noconj,noconj,tornado,em,vapostrophe,tem,conjp,pp,pp,conjp,em,tornado,same_unit
1,1,1,5,6,1,1,0.2,0.25,0.45,11,14,2,3,5,0,1,0,0,200,203,22,22,0,0,0,0.5,0,1.5,0.4,0,0,0,0.2,0,0,0,0,noconj,noconj,noconj,noconj,mensagens,utilizando,napostrophe,mensagens,n,a,a,n,utilizando,mensagens,elaboration
1,1,1,6,11,1,2,0.3,0,0.75,5,0,1,0,8,0,1,0,0,194,200,16,16,0,0,0,0.4,0,0.8,0.4,0,0,0,0.1,0,0,0,0,explicativa,noconj,noconj,noconj,pares,por_,napostrophe,pares,n,pp,pp,n,por_,pares,means
1,1,1,5,17,1,3,0.25,0,1,0,0,0,0,14,0,1,0,0,189,194,8,8,0,0,0,0.25,0.0625,0.75,0.3125,0,0,0,0.0625,0,0,0,0,noconj,explicativa,noconj,noconj,software,que,napostrophe,software,n,cp,cp,n,que,software,elaboration
1,1,1,7,12,1,1,0.291666666666667,0.375,0.666666666666667,8,15,1,2,9,0,1,0,0,216,223,5,5,0,0,0,0.666666666666667,0.0909090909090909,0.333333333333333,0.363636363636364,0.166666666666667,0,0.333333333333333,0.0909090909090909,0.333333333333333,0.0909090909090909,0,0,noconj,noconj,noconj,noconj,entidades,contendo,s,contendo,np,vp,vp,np,contendo,entidades,elaboration
1,1,1,9,19,1,2,0.333333333333333,0,1,0,0,0,0,16,0,1,0,0,208,216,7,7,0,0,0,0.375,0.111111111111111,0.125,0.333333333333333,0.125,0,0.125,0.166666666666667,0.125,0.111111111111111,0,0,concessiva,noconj,noconj,noconj,comma,geralmente,np,geralmente,pnt,np,np,pnt,geralmente,comma,antithesis_concession_contrast
1,1,1,3,5,1,1,0.111111111111111,0.148148148148148,0.259259259259259,10,13,1,2,14,11,1,0,0,256,259,9,9,0,0,0,1.5,0,1.5,0.5,0,0,0.5,0.25,0.5,0,0,0,noconj,noconj,noconj,noconj,cooperando,para,vp,cooperando,vp,pp,pp,vp,para,cooperando,enablement_motivation_purpose
1,1,1,10,8,1,2,0.37037037037037,0.259259259259259,0.62962962962963,0,10,0,1,17,10,1,0,0,246,256,8,8,0,0,0,0.333333333333333,0.142857142857143,0.222222222222222,0.285714285714286,0,0,0,0.142857142857143,0.111111111111111,0,0,0,noconj,noconj,noconj,noconj,programas,cooperando,s,cooperando,np,vp,vp,np,cooperando,programas,elaboration
1,1,1,7,4,1,1,0.259259259259259,0.111111111111111,0.37037037037037,17,24,3,4,3,0,1,0,0,263,270,6,6,0,0,0,0.666666666666667,0.333333333333333,0.833333333333333,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,0,aditiva,noconj,noconj,noconj,por,facilitam,vp,facilitam,pp,vp,vp,pp,facilitam,por,cause_result
1,1,1,18,11,3,2,0.62962962962963,0,1,0,0,0,0,10,0,1,0,0,246,263,3,3,0,0,0,0,0.2,0.117647058823529,0.3,0,0,0,0.1,0,0.1,0,0,noconj,aditiva,noconj,noconj,podem,e,vp,podem,vp,conjp,conjp,vp,e,podem,list
1,1,1,3,4,1,1,0.0566037735849057,0.0754716981132075,0.132075471698113,0,3,0,1,49,46,1,0,0,287,290,5,5,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0,noconj,explicativa,noconj,noconj,grandes,que,napostrophe,grandes,napostrophe,cp,cp,napostrophe,que,grandes,elaboration
1,1,1,7,4,2,1,0.132075471698113,0.0754716981132075,0.207547169811321,0,7,0,2,45,42,1,0,0,287,294,3,3,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,noconj,noconj,noconj,noconj,grandes,estão,s,estão,np,vp,vp,np,estão,grandes,same_unit
1,1,1,10,8,1,1,0.150943396226415,0.113207547169811,0.264150943396226,11,19,3,4,33,28,1,0,0,298,306,6,6,0,0,0,0.222222222222222,0.285714285714286,0.555555555555556,0.142857142857143,0,0.142857142857143,0.111111111111111,0.142857142857143,0,0,0,0,explicativa,noconj,noconj,noconj,porque,podem,vp,podem,conjp,vp,vp,conjp,podem,porque,list
1,1,1,18,4,2,1,0.264150943396226,0.0754716981132075,0.339622641509434,11,25,3,5,27,24,1,0,0,298,312,3,3,0,0,0,0.117647058823529,0.333333333333333,0.235294117647059,0.666666666666667,0,0,0.0588235294117647,0,0,0,0,0,explicativa,noconj,noconj,noconj,comma,possuem,s,comma,s,s,s,s,possuem,comma,list
1,1,1,22,9,3,1,0.339622641509434,0.150943396226415,0.490566037735849,11,29,3,6,23,16,1,0,0,298,316,8,8,0,0,0,0.285714285714286,0,0.476190476190476,0.375,0.0952380952380952,0,0.142857142857143,0.125,0.0476190476190476,0.125,0,0,explicativa,aditiva,noconj,noconj,bugs,apostrophe,napostrophe,bugs,n,pnt,pnt,n,apostrophe,bugs,list
1,1,1,31,21,4,2,0.490566037735849,0,0.792452830188679,11,0,3,0,15,0,0,0,0,298,483,7,7,0,0,0,0.2,0.1,0.433333333333333,0.3,0.0666666666666667,0,0.133333333333333,0,0.0666666666666667,0.1,0.0416666666666667,0.142857142857143,explicativa,aditiva,noconj,noconj,comma,devido,np,devido,pnt,np,np,pnt,devido,comma,list
1,1,1,11,52,3,6,0.207547169811321,0,1,0,0,0,0,41,0,0,0,0,287,483,5,5,0,0,0,0.2,0.117647058823529,0.4,0.274509803921569,0,0.0392156862745098,0.1,0.0588235294117647,0,0.0784313725490196,0,0,noconj,explicativa,noconj,noconj,lugar,podem,s,podem,np,vp,vp,np,podem,lugar,cause_result
1,1,1,11,7,1,1,0.647058823529412,0.352941176470588,1,0,10,0,1,6,0,1,0,0,339,349,11,11,0,0,0,0.2,0,0.4,0.333333333333333,0.1,0,0,0.333333333333333,0,0,0,0,noconj,noconj,noconj,noconj,software,capaz,napostrophe,software,n,a,a,n,capaz,software,elaboration
1,1,1,7,17,1,1,0.263157894736842,0.736842105263158,1,0,5,0,1,14,0,1,0,0,355,360,5,5,0,0,0,0.166666666666667,0.125,0.166666666666667,0.4375,0,0,0,0.0625,0,0.0625,0,0,noconj,noconj,noconj,noconj,acima,temos,vp,temos,advapostrophe,vp,vp,advapostrophe,temos,acima,elaboration
